student_id,name,age,gender,attendance_rate,time_spent_hours,quiz_avg_score,assignments_completed,forum_posts,badges_earned,final_exam_score,final_grade,dropout_risk,feedback_text,sentiment
8538,Karthik Patel,27,Male,1,21.11,0.84,4,16,0,72.55,B,0,Excellent platform for learning,Positive
8539,Priya Verma,29,Male,0.59,21.73,0.32,3,8,0,45.59,D,0,Not useful at all,Negative
8540,Sneha Sharma,19,Female,0.27,49.44,0.74,6,36,0,55.04,C,0,Nothing special,Neutral
8541,Suresh Singh,20,Female,0.54,41.16,0.45,8,48,9,60.64,C,0,Okay course,Neutral
8542,Kavya Sharma,24,Female,0.57,21.41,0.21,6,13,3,33.97,Fail,0,Poor explanations,Negative
8543,Kavya Patel,19,Female,0.65,62.05,0.83,7,45,8,71.02,B,0,Excellent platform for learning,Positive
8544,Priya Das,24,Male,0.69,45.72,0.7,3,16,7,66.7,C,0,Average experience,Neutral
8545,Divya Singh,29,Male,0.63,44.55,0.6,4,31,2,53.61,D,0,Poor explanations,Negative
8546,Ravi Das,29,Male,0.58,49.74,0.75,5,25,4,56.53,C,0,Average experience,Neutral
8547,Arun Iyer,27,Male,0.86,60.59,0.7,8,22,8,77.85,B,0,Great course and very helpful,Positive
8548,Arun Patel,22,Male,0.68,54.95,0.78,8,31,2,66.2,C,0,Normal learning experience,Neutral
8549,Priya Verma,20,Male,0.68,61.63,0.86,3,9,5,67.36,C,0,Okay course,Neutral
8550,Anjali Singh,28,Male,1,44.22,0.78,4,17,1,69.03,C,0,Okay course,Neutral
8551,Suresh Patel,24,Male,0.57,33.05,0.68,9,24,1,57.79,C,0,Can be improved,Neutral
8552,Rahul Singh,27,Female,0.91,32.13,0.98,7,20,8,71.25,B,0,Very engaging and informative,Positive
8553,Kavya Verma,24,Female,0.52,33.07,0.48,5,1,1,41.65,D,0,Very confusing content,Negative
8554,Divya Verma,29,Male,1,36.68,0.69,5,44,6,73.26,B,0,Loved the teaching style,Positive
8555,Anjali Reddy,25,Male,0.63,26.9,0.63,7,15,8,46.11,D,0,Too difficult to follow,Negative
8556,Suresh Iyer,19,Male,0.81,28.62,0.81,3,11,8,60.53,C,0,Nothing special,Neutral
8557,Ravi Nair,24,Female,0.88,30.73,0.46,4,23,4,46.29,D,0,Not useful at all,Negative
8558,Rahul Das,28,Male,1,32.45,0.79,6,29,3,78.45,B,0,Great course and very helpful,Positive
8559,Priya Nair,27,Male,0.94,26.06,0.42,8,23,7,65.98,C,0,Nothing special,Neutral
8560,Sneha Gupta,29,Male,0.83,32.49,0.81,9,46,1,76.44,B,0,Excellent platform for learning,Positive
8561,Karthik Das,18,Female,0.6,33.71,1,6,28,7,70.45,B,0,Loved the teaching style,Positive
8562,Sneha Iyer,18,Male,0.68,42.67,0.62,3,14,8,46.91,D,0,Poor explanations,Negative
8563,Vijay Gupta,26,Male,0.91,20.48,0.78,9,29,7,63.39,C,0,Can be improved,Neutral
8564,Divya Verma,21,Male,0.83,13.17,0.4,3,11,4,40.87,D,0,Waste of time,Negative
8565,Suresh Gupta,21,Male,0.97,17.35,0.8,7,33,3,67.37,C,0,Average experience,Neutral
8566,Rahul Gupta,19,Male,0.71,46.08,0.89,6,33,5,61.09,C,0,Normal learning experience,Neutral
8567,Arun Sharma,23,Female,0.89,36.79,0.82,5,48,4,81.8,B,0,Excellent platform for learning,Positive
8568,Rahul Singh,22,Male,0.65,38.96,0.86,3,9,4,64.32,C,0,Nothing special,Neutral
8569,Priya Patel,25,Female,0.71,45.86,0.97,7,28,2,69.62,C,0,Can be improved,Neutral
8570,Sneha Sharma,21,Male,0.68,53.55,0.99,7,3,4,72.25,B,0,Helped me improve a lot,Positive
8571,Suresh Verma,23,Male,0.71,32,0.62,3,10,2,52.11,D,0,Very confusing content,Negative
8572,Suresh Sharma,23,Male,0.58,37.09,0.74,5,47,0,61.98,C,0,Nothing special,Neutral
8573,Meena Verma,21,Male,0.76,49.19,0.68,4,35,9,57.12,C,0,Can be improved,Neutral
8574,Priya Patel,19,Male,0.87,45.13,0.88,6,41,4,75.29,B,0,Loved the teaching style,Positive
8575,Anjali Gupta,21,Female,1,74.38,0.54,7,46,4,93.27,A,0,Helped me improve a lot,Positive
8576,Anjali Kumar,27,Female,0.22,12.93,0.92,6,37,6,48.89,D,1,Waste of time,Negative
8577,Sneha Das,29,Male,0.57,39.4,0.84,6,9,0,53.13,D,0,Poor explanations,Negative
8578,Anjali Sharma,23,Male,0.73,49.93,0.81,8,10,5,56.59,C,0,Nothing special,Neutral
8579,Priya Verma,23,Female,0.45,40.84,0.71,8,9,6,53.49,D,0,Not useful at all,Negative
8580,Meena Verma,30,Male,0.83,35.99,0.66,5,1,3,57.27,C,0,Normal learning experience,Neutral
8581,Meena Kumar,27,Female,0.28,35.33,0.64,8,34,5,44.13,D,0,Very confusing content,Negative
8582,Vijay Iyer,24,Male,0.9,22.15,0.79,5,46,0,68.37,C,0,Normal learning experience,Neutral
8583,Arun Singh,26,Male,0.6,38.5,0.83,9,42,8,68.77,C,0,Okay course,Neutral
8584,Kavya Verma,22,Male,0.72,37.9,0.44,5,6,5,48.07,D,0,Very confusing content,Negative
8585,Kavya Gupta,26,Male,0.45,21.82,0.49,8,2,9,47.52,D,0,Too difficult to follow,Negative
8586,Rahul Reddy,20,Male,0.63,30.43,0.53,6,32,5,54.52,D,0,Too difficult to follow,Negative
8587,Vijay Sharma,27,Female,0.91,28.33,0.59,4,18,0,68.78,C,0,Average experience,Neutral
8588,Suresh Patel,25,Male,0.29,33.12,0.43,6,17,6,33.31,Fail,0,Waste of time,Negative
8589,Rahul Verma,28,Female,0.76,29.03,0.44,6,16,2,50.11,D,0,Very confusing content,Negative
8590,Divya Sharma,23,Female,0.72,62.07,0.52,6,11,0,50.35,D,0,Not useful at all,Negative
8591,Meena Das,19,Female,0.5,37.02,0.65,3,44,9,55.48,C,0,Normal learning experience,Neutral
8592,Vijay Kumar,22,Male,0.59,52.7,0.62,3,15,8,44.13,D,0,Poor explanations,Negative
8593,Suresh Reddy,19,Female,0.77,50.35,0.83,8,9,7,70.17,B,0,Great course and very helpful,Positive
8594,Arun Patel,23,Female,0.82,17.9,0.6,4,14,9,46.91,D,0,Waste of time,Negative
8595,Ravi Gupta,27,Male,0.68,37.23,0.82,9,33,2,70.19,B,0,Excellent platform for learning,Positive
8596,Arun Gupta,19,Male,0.79,53.49,0.87,9,5,7,70.17,B,0,Excellent platform for learning,Positive
8597,Meena Sharma,23,Male,1,32.79,0.7,3,0,4,62.71,C,0,Average experience,Neutral
8598,Anjali Singh,21,Female,0.42,22.02,0.85,7,35,2,47.27,D,0,Too difficult to follow,Negative
8599,Anjali Iyer,29,Female,0.64,27.69,0.86,3,16,0,54.23,D,0,Not useful at all,Negative
8600,Arun Patel,25,Female,0.82,55.93,0.6,9,13,1,64.99,C,0,Normal learning experience,Neutral
8601,Divya Singh,25,Female,0.07,40.72,0.44,4,10,4,33.27,Fail,0,Not useful at all,Negative
8602,Suresh Gupta,26,Male,0.51,48.81,0.76,5,37,9,55.59,C,0,Normal learning experience,Neutral
8603,Divya Singh,23,Male,0.96,23.36,0.56,9,7,9,69.14,C,0,Normal learning experience,Neutral
8604,Divya Patel,27,Female,0.88,44.04,0.74,9,10,5,73.97,B,0,Great course and very helpful,Positive
8605,Divya Das,18,Female,0.59,23.36,0.91,3,37,5,57.97,C,0,Nothing special,Neutral
8606,Karthik Iyer,24,Female,0.84,37.03,0.62,5,48,8,62.23,C,0,Nothing special,Neutral
8607,Rahul Iyer,21,Female,0.79,52.83,0.72,6,0,6,62.93,C,0,Okay course,Neutral
8608,Meena Gupta,20,Male,0.61,44.35,0.25,8,33,0,57.06,C,0,Okay course,Neutral
8609,Anjali Das,26,Male,0.06,43.64,0.51,6,36,6,40.54,D,0,Very confusing content,Negative
8610,Divya Verma,22,Female,0.56,32.52,0.74,8,36,7,60.35,C,0,Normal learning experience,Neutral
8611,Sneha Sharma,19,Male,0.77,27.8,1,6,31,8,70.17,B,0,Very engaging and informative,Positive
8612,Priya Gupta,30,Male,0.85,53.57,0.45,9,28,6,60.65,C,0,Nothing special,Neutral
8613,Priya Patel,23,Female,0.71,37.23,1,6,19,5,70.87,B,0,Loved the teaching style,Positive
8614,Vijay Reddy,18,Female,0.8,36.06,1,9,36,9,81.63,B,0,Great course and very helpful,Positive
8615,Sneha Patel,30,Female,0.73,47.23,0.86,8,47,9,68.89,C,0,Average experience,Neutral
8616,Kavya Gupta,28,Male,0.87,32.59,0.71,9,17,3,59.91,C,0,Normal learning experience,Neutral
8617,Ravi Reddy,21,Male,0.58,13.09,0.61,5,46,1,47.65,D,0,Very confusing content,Negative
8618,Priya Reddy,27,Female,0.92,50.41,0.55,3,20,9,62.9,C,0,Normal learning experience,Neutral
8619,Ravi Verma,22,Male,0.96,53.77,1,5,11,3,77.28,B,0,Great course and very helpful,Positive
8620,Sneha Singh,30,Female,0.81,64.06,0.63,8,1,1,62.85,C,0,Normal learning experience,Neutral
8621,Priya Iyer,20,Male,0.61,37.39,0.58,3,28,9,54.69,D,0,Waste of time,Negative
8622,Kavya Verma,28,Male,0.77,64.12,0.51,3,8,1,50.19,D,0,Very confusing content,Negative
8623,Kavya Iyer,22,Female,0.58,61.94,0.49,9,49,4,72.88,B,0,Helped me improve a lot,Positive
8624,Arun Sharma,20,Female,0.64,51.5,0.59,4,21,2,53.81,D,0,Too difficult to follow,Negative
8625,Sneha Patel,26,Female,0.59,38.28,1,9,28,8,82.41,B,0,Helped me improve a lot,Positive
8626,Meena Das,29,Female,0.62,40.95,0.91,4,6,5,62.45,C,0,Average experience,Neutral
8627,Karthik Reddy,21,Female,0.68,27.47,0.86,3,36,9,67.43,C,0,Okay course,Neutral
8628,Vijay Kumar,24,Female,0.82,53.12,1,7,13,3,65.51,C,0,Nothing special,Neutral
8629,Anjali Gupta,22,Female,0.8,36.46,0.94,5,10,6,71.45,B,0,Excellent platform for learning,Positive
8630,Suresh Patel,28,Male,0.95,50.82,1,3,42,9,81.41,B,0,Very engaging and informative,Positive
8631,Kavya Gupta,25,Female,0.76,26.87,0.43,5,13,3,51.57,D,0,Too difficult to follow,Negative
8632,Priya Singh,20,Female,0.94,19.43,0.33,5,0,6,38.46,Fail,0,Very confusing content,Negative
8633,Anjali Sharma,30,Male,0.87,27.64,0.67,5,12,0,65.78,C,0,Nothing special,Neutral
8634,Arun Verma,22,Female,1,58.59,0.74,8,46,3,80.66,B,0,Excellent platform for learning,Positive
8635,Meena Singh,28,Male,0.82,37.45,0.79,4,48,0,71.68,B,0,Helped me improve a lot,Positive
8636,Anjali Singh,19,Female,0.62,48.02,0.49,5,17,8,51.11,D,0,Very confusing content,Negative
8637,Suresh Patel,21,Female,1,43.61,1,6,39,4,86.88,A,0,Helped me improve a lot,Positive
8638,Arun Patel,26,Male,0.81,29.82,0.41,9,2,6,47.9,D,0,Not useful at all,Negative
8639,Rahul Nair,21,Female,0.77,7.37,0.63,7,2,4,52.18,D,0,Poor explanations,Negative
8640,Meena Singh,21,Female,0.96,51.35,0.61,7,4,8,67.71,C,0,Nothing special,Neutral
8641,Sneha Nair,25,Female,0.72,33.97,0.91,3,42,5,62.16,C,0,Average experience,Neutral
8642,Sneha Das,25,Male,0.6,41.82,0.52,9,48,3,62.67,C,0,Nothing special,Neutral
8643,Vijay Das,20,Female,0.73,43.29,0.64,6,27,1,53.96,D,0,Not useful at all,Negative
8644,Priya Das,28,Male,0.77,37.16,0.83,3,41,6,71.4,B,0,Very engaging and informative,Positive
8645,Sneha Gupta,22,Male,1,37.49,0.61,8,41,9,75.75,B,0,Loved the teaching style,Positive
8646,Divya Das,27,Female,0.58,28.13,0.59,5,4,8,50.05,D,0,Not useful at all,Negative
8647,Rahul Verma,28,Female,0.57,49.85,0.2,4,31,9,48.62,D,0,Not useful at all,Negative
8648,Vijay Gupta,28,Female,0.87,18.05,0.71,6,30,0,68.49,C,0,Average experience,Neutral
8649,Divya Iyer,22,Female,0.67,49.64,0.61,4,32,0,59.16,C,0,Average experience,Neutral
8650,Vijay Sharma,28,Female,1,23.29,0.78,9,13,4,71.14,B,0,Great course and very helpful,Positive
8651,Ravi Nair,30,Male,0.7,11.59,0.91,9,40,2,63.45,C,0,Average experience,Neutral
8652,Suresh Kumar,23,Female,0.6,37.91,0.66,4,4,7,41.07,D,0,Very confusing content,Negative
8653,Kavya Das,24,Female,0.89,55.59,0.83,3,25,6,71.3,B,0,Very engaging and informative,Positive
8654,Meena Iyer,27,Male,0.7,25.71,0.32,8,45,8,47.68,D,0,Waste of time,Negative
8655,Anjali Verma,28,Male,0.61,46.72,0.64,8,9,8,58.86,C,0,Nothing special,Neutral
8656,Divya Patel,19,Male,0.86,60.91,0.44,8,32,7,69.61,C,0,Okay course,Neutral
8657,Suresh Kumar,19,Female,0.83,41.56,0.58,9,5,6,70.13,B,0,Helped me improve a lot,Positive
8658,Divya Iyer,23,Female,0.88,30.43,0.55,8,4,9,59.05,C,0,Average experience,Neutral
8659,Anjali Patel,18,Female,0.61,35.97,0.42,8,18,9,44.13,D,0,Very confusing content,Negative
8660,Ravi Gupta,19,Female,0.83,26.18,0.66,6,27,7,54.77,D,0,Poor explanations,Negative
8661,Kavya Sharma,18,Male,0.81,57.67,0.48,6,31,0,58.29,C,0,Can be improved,Neutral
8662,Rahul Verma,30,Male,0.87,33.3,0.41,3,15,0,55.76,C,0,Average experience,Neutral
8663,Divya Reddy,26,Male,0.95,18.13,0.57,6,1,6,50.8,D,0,Poor explanations,Negative
8664,Karthik Iyer,29,Male,0.65,43.93,0.77,5,1,9,62.31,C,0,Can be improved,Neutral
8665,Divya Iyer,21,Male,0.88,63.19,0.88,8,21,6,77.79,B,0,Excellent platform for learning,Positive
8666,Rahul Reddy,18,Male,0.56,39.75,0.47,4,24,2,53.5,D,0,Not useful at all,Negative
8667,Suresh Gupta,22,Male,0.67,38.35,0.95,5,16,6,62.54,C,0,Can be improved,Neutral
8668,Suresh Sharma,27,Female,0.63,24.85,1,7,24,4,68.14,C,0,Can be improved,Neutral
8669,Arun Singh,19,Male,0.67,29.15,0.48,4,41,2,45.87,D,0,Waste of time,Negative
8670,Karthik Sharma,19,Female,0.62,60.67,0.59,5,35,7,63.36,C,0,Can be improved,Neutral
8671,Sneha Nair,22,Female,1,69.42,0.5,7,36,7,74.09,B,0,Excellent platform for learning,Positive
8672,Suresh Reddy,28,Female,0.68,36.61,0.53,9,12,7,55.76,C,0,Normal learning experience,Neutral
8673,Vijay Sharma,29,Female,1,32.8,0.59,7,44,2,72.89,B,0,Great course and very helpful,Positive
8674,Anjali Singh,22,Female,0.98,56.28,0.59,7,16,3,70.03,B,0,Helped me improve a lot,Positive
8675,Suresh Verma,23,Female,0.9,31.34,0.41,5,10,9,46.14,D,0,Very confusing content,Negative
8676,Divya Patel,28,Male,0.73,26.26,1,6,14,6,74.92,B,0,Very engaging and informative,Positive
8677,Rahul Nair,29,Female,0.52,10.46,0.56,4,29,9,43.7,D,0,Very confusing content,Negative
8678,Sneha Das,23,Female,0.75,60.06,0.63,9,35,7,68.34,C,0,Average experience,Neutral
8679,Suresh Reddy,19,Female,0.76,6.83,0.78,5,42,1,57.1,C,0,Okay course,Neutral
8680,Anjali Gupta,21,Female,0.51,27.41,0.89,3,1,3,51.43,D,0,Very confusing content,Negative
8681,Sneha Patel,19,Female,0.54,53.1,0.83,9,3,9,59.51,C,0,Can be improved,Neutral
8682,Priya Reddy,20,Female,0.68,32.16,1,5,24,3,61.83,C,0,Nothing special,Neutral
8683,Vijay Gupta,24,Male,0.57,30.03,0.95,9,28,4,62.8,C,0,Average experience,Neutral
8684,Anjali Reddy,26,Male,0.92,47.84,0.4,5,33,8,52.78,D,0,Too difficult to follow,Negative
8685,Sneha Sharma,20,Female,0.36,37.88,0.81,9,46,0,60.41,C,0,Okay course,Neutral
8686,Kavya Patel,21,Male,0.59,71.98,0.67,3,18,2,61.27,C,0,Normal learning experience,Neutral
8687,Ravi Singh,20,Male,0.7,29.35,0.17,8,13,4,41.39,D,0,Waste of time,Negative
8688,Anjali Das,30,Male,0.63,63.17,0.46,9,8,9,57.1,C,0,Okay course,Neutral
8689,Kavya Iyer,19,Female,0.98,39.76,0.66,7,43,8,72.3,B,0,Great course and very helpful,Positive
8690,Rahul Patel,21,Female,0.37,48.87,0.34,5,28,6,45.24,D,0,Waste of time,Negative
8691,Meena Iyer,24,Male,0.66,51.03,0.86,5,21,8,61.86,C,0,Can be improved,Neutral
8692,Suresh Patel,26,Female,0.61,29.01,0.79,3,38,7,64.8,C,0,Okay course,Neutral
8693,Divya Gupta,21,Male,0.7,50.14,0.79,7,46,8,72.47,B,0,Helped me improve a lot,Positive
8694,Kavya Patel,22,Female,0.73,35.83,0.84,6,40,0,59.05,C,0,Can be improved,Neutral
8695,Kavya Verma,26,Female,0.77,32.15,1,6,13,5,61.7,C,0,Average experience,Neutral
8696,Divya Kumar,19,Male,0.91,27.92,0.8,3,21,3,66.03,C,0,Normal learning experience,Neutral
8697,Sneha Reddy,19,Male,0.59,33.88,0.61,6,12,8,51.68,D,0,Poor explanations,Negative
8698,Ravi Reddy,20,Male,0.74,45.7,0.74,6,47,9,71.19,B,0,Loved the teaching style,Positive
8699,Kavya Singh,27,Male,1,28.31,0.88,4,7,3,69.38,C,0,Normal learning experience,Neutral
8700,Sneha Iyer,20,Female,0.62,15.41,0.36,9,12,1,43.94,D,0,Very confusing content,Negative
8701,Karthik Das,20,Female,0.86,61.15,0.9,7,30,9,82.62,B,0,Helped me improve a lot,Positive
8702,Suresh Kumar,21,Female,0.57,42.8,0.79,4,43,7,66.1,C,0,Average experience,Neutral
8703,Meena Gupta,26,Male,0.99,44.55,0.66,7,32,5,63.13,C,0,Can be improved,Neutral
8704,Rahul Sharma,28,Male,1,58.3,0.61,6,25,8,68.72,C,0,Okay course,Neutral
8705,Divya Reddy,24,Female,0.93,54.44,0.73,3,39,1,60.93,C,0,Can be improved,Neutral
8706,Rahul Patel,21,Female,0.91,31.33,0.86,4,34,1,65.92,C,0,Normal learning experience,Neutral
8707,Vijay Nair,18,Male,0.85,72.5,0.69,8,49,3,82.7,B,0,Helped me improve a lot,Positive
8708,Suresh Iyer,24,Female,0.63,26.58,0.97,4,26,2,62.57,C,0,Nothing special,Neutral
8709,Karthik Singh,22,Female,0.59,43.63,0.35,4,18,1,40.01,D,0,Very confusing content,Negative
8710,Ravi Verma,19,Male,0.75,37.32,0.8,8,13,3,65.06,C,0,Nothing special,Neutral
8711,Anjali Reddy,19,Female,0.56,41.47,0.49,3,2,7,42.14,D,0,Poor explanations,Negative
8712,Anjali Iyer,26,Female,0.45,9.82,0.71,6,40,1,54,D,1,Not useful at all,Negative
8713,Rahul Nair,23,Female,0.71,44.5,0.86,4,3,7,51.28,D,0,Poor explanations,Negative
8714,Anjali Verma,28,Female,1,28.46,0.62,5,45,2,66.54,C,0,Average experience,Neutral
8715,Karthik Verma,21,Female,0.92,33.29,0.8,6,0,2,70.55,B,0,Loved the teaching style,Positive
8716,Kavya Sharma,24,Female,1,48.18,0.39,8,32,1,61.58,C,0,Nothing special,Neutral
8717,Meena Reddy,22,Male,0.62,51.52,0.79,6,28,1,56.22,C,0,Normal learning experience,Neutral
8718,Priya Iyer,24,Male,0.73,43.73,0.88,3,21,1,59.06,C,0,Okay course,Neutral
8719,Rahul Iyer,30,Female,0.65,44.21,0.64,4,28,2,51.27,D,0,Waste of time,Negative
8720,Suresh Iyer,28,Female,0.75,29.9,0.66,8,0,8,67.75,C,0,Nothing special,Neutral
8721,Rahul Sharma,29,Male,0.81,23.37,0.95,6,20,9,74.19,B,0,Loved the teaching style,Positive
8722,Vijay Singh,18,Male,1,32.85,0.68,9,0,8,59.66,C,0,Nothing special,Neutral
8723,Suresh Singh,19,Male,0.93,35.02,0.77,3,48,0,60.44,C,0,Average experience,Neutral
8724,Anjali Singh,22,Female,0.59,34.38,0.87,4,2,6,62.51,C,0,Can be improved,Neutral
8725,Arun Verma,26,Male,1,54.91,1,4,5,1,86.14,A,0,Great course and very helpful,Positive
8726,Arun Patel,20,Female,0.78,61.46,0.78,9,33,7,73.61,B,0,Great course and very helpful,Positive
8727,Priya Reddy,24,Female,0.74,55.19,0.99,6,46,5,81.04,B,0,Helped me improve a lot,Positive
8728,Suresh Iyer,26,Female,0.92,53.08,0.55,8,10,8,63.19,C,0,Average experience,Neutral
8729,Suresh Iyer,22,Female,0.81,24.33,0.79,7,2,7,62.55,C,0,Normal learning experience,Neutral
8730,Suresh Gupta,19,Female,0.38,46.27,0.76,8,24,5,54.53,D,0,Too difficult to follow,Negative
8731,Rahul Kumar,19,Female,1,52.58,0.65,6,17,1,66.2,C,0,Can be improved,Neutral
8732,Anjali Iyer,30,Male,0.63,29.44,0.74,4,9,4,51.85,D,0,Not useful at all,Negative
8733,Sneha Gupta,24,Female,0.87,42.42,0.59,8,37,5,69.6,C,0,Okay course,Neutral
8734,Vijay Gupta,19,Female,0.56,39.61,0.69,4,10,5,48.88,D,0,Very confusing content,Negative
8735,Meena Patel,23,Male,0.71,15.33,0.44,3,46,4,44.46,D,0,Not useful at all,Negative
8736,Meena Gupta,18,Female,0.87,46.11,0.81,4,31,5,60.18,C,0,Nothing special,Neutral
8737,Divya Sharma,27,Female,0.77,50.48,0.46,6,34,3,66.41,C,0,Okay course,Neutral
8738,Priya Iyer,22,Female,0.67,48.2,0.41,4,5,2,51.4,D,0,Too difficult to follow,Negative
8739,Suresh Nair,19,Female,0.69,26.59,0.36,9,15,5,35.44,Fail,0,Not useful at all,Negative
8740,Arun Verma,18,Female,0.63,43.19,0.9,3,31,9,65.09,C,0,Nothing special,Neutral
8741,Karthik Reddy,24,Male,0.62,18.86,0.72,7,6,4,50.89,D,0,Poor explanations,Negative
8742,Kavya Reddy,29,Female,0.77,42.67,0.49,9,41,2,66.09,C,0,Okay course,Neutral
8743,Arun Kumar,29,Female,0.87,58.32,0.54,5,8,3,70.43,B,0,Helped me improve a lot,Positive
8744,Suresh Nair,26,Male,0.79,48.36,0.64,6,2,4,58.61,C,0,Average experience,Neutral
8745,Anjali Gupta,22,Male,0.55,20.64,0.58,3,39,9,32.14,Fail,0,Poor explanations,Negative
8746,Sneha Patel,28,Male,0.74,58.2,0.62,5,49,3,76,B,0,Helped me improve a lot,Positive
8747,Rahul Singh,30,Female,0.65,12.36,0.66,5,47,6,58.46,C,0,Okay course,Neutral
8748,Divya Das,27,Male,0.47,28.85,0.86,3,36,5,53.17,D,0,Waste of time,Negative
8749,Anjali Patel,29,Female,0.57,48.76,0.46,5,46,1,56.57,C,0,Can be improved,Neutral
8750,Arun Kumar,21,Female,0.93,44.07,0.42,5,8,2,55.65,C,0,Average experience,Neutral
8751,Suresh Das,22,Female,0.57,57.33,0.89,5,15,5,56.39,C,0,Average experience,Neutral
8752,Divya Sharma,18,Male,0.85,32.25,0.8,8,37,3,81.71,B,0,Great course and very helpful,Positive
8753,Rahul Kumar,26,Female,0.35,69.71,0.28,7,31,7,46.89,D,0,Very confusing content,Negative
8754,Priya Singh,24,Male,0.95,41.53,0.43,3,33,2,61.22,C,0,Can be improved,Neutral
8755,Anjali Verma,24,Female,0.75,63.84,0.54,8,4,8,62.13,C,0,Normal learning experience,Neutral
8756,Meena Verma,30,Male,0.78,58.9,0.87,3,37,2,72.15,B,0,Great course and very helpful,Positive
8757,Suresh Verma,20,Female,0.79,42.82,0.39,8,34,3,62.25,C,0,Average experience,Neutral
8758,Rahul Gupta,26,Male,0.96,37.57,0.85,4,12,1,70.41,B,0,Excellent platform for learning,Positive
8759,Suresh Singh,30,Female,0.57,51.2,0.57,7,23,3,47.72,D,0,Too difficult to follow,Negative
8760,Meena Singh,19,Female,0.73,68.57,0.57,8,8,8,65.87,C,0,Can be improved,Neutral
8761,Arun Nair,22,Male,0.98,38.92,0.79,3,34,0,67.74,C,0,Normal learning experience,Neutral
8762,Karthik Das,22,Female,0.26,16.69,0.93,3,22,2,41.82,D,1,Not useful at all,Negative
8763,Arun Gupta,18,Male,0.84,28.6,0.59,7,42,3,64.9,C,0,Average experience,Neutral
8764,Ravi Kumar,30,Male,0.68,51,0.44,9,12,6,51.06,D,0,Waste of time,Negative
8765,Ravi Verma,29,Female,0.41,48.7,0.58,3,27,3,46.12,D,0,Poor explanations,Negative
8766,Sneha Verma,26,Male,0.31,45.33,0.56,7,42,1,48.9,D,0,Waste of time,Negative
8767,Suresh Patel,24,Female,1,55.38,0.56,8,5,4,59.25,C,0,Can be improved,Neutral
8768,Kavya Reddy,19,Female,0.68,14.45,0.66,9,22,2,51.39,D,0,Very confusing content,Negative
8769,Divya Gupta,23,Female,1,42.29,0.75,3,22,9,61.37,C,0,Normal learning experience,Neutral
8770,Arun Reddy,18,Male,0.79,5.71,0.77,3,47,5,59.73,C,0,Average experience,Neutral
8771,Arun Nair,19,Male,0.44,61.08,0.9,8,15,5,60.07,C,0,Normal learning experience,Neutral
8772,Suresh Reddy,27,Male,0.51,44.94,0.7,7,14,1,67.72,C,0,Can be improved,Neutral
8773,Ravi Patel,26,Male,0.63,28.13,0.81,6,8,1,59.95,C,0,Can be improved,Neutral
8774,Suresh Nair,22,Female,0.95,20,0.72,5,23,7,65.67,C,0,Normal learning experience,Neutral
8775,Sneha Kumar,30,Female,0.87,14.22,1,8,9,6,65.56,C,0,Nothing special,Neutral
8776,Meena Gupta,22,Female,0.81,53.13,0.66,9,44,8,70.61,B,0,Loved the teaching style,Positive
8777,Suresh Gupta,18,Male,1,55.68,0.9,4,37,2,71.04,B,0,Loved the teaching style,Positive
8778,Anjali Verma,30,Male,0.87,44.78,0.55,7,24,3,68.97,C,0,Nothing special,Neutral
8779,Ravi Singh,19,Male,0.74,38.59,0.63,4,8,0,55.51,C,0,Can be improved,Neutral
8780,Ravi Verma,29,Male,0.8,31.08,0.38,3,42,6,54.23,D,0,Poor explanations,Negative
8781,Karthik Sharma,19,Male,0.49,49.44,0.34,7,22,4,51.91,D,0,Poor explanations,Negative
8782,Kavya Patel,29,Female,0.63,29.03,0.8,3,13,0,57.21,C,0,Normal learning experience,Neutral
8783,Kavya Das,30,Female,0.62,50.21,0.71,9,29,6,64.82,C,0,Normal learning experience,Neutral
8784,Meena Iyer,29,Male,0.74,52.39,0.79,4,47,9,76.81,B,0,Excellent platform for learning,Positive
8785,Sneha Singh,24,Male,0.79,46.33,0.79,9,37,3,70.01,B,0,Helped me improve a lot,Positive
8786,Arun Das,24,Female,0.82,56.31,0.72,7,22,2,74.64,B,0,Very engaging and informative,Positive
8787,Anjali Sharma,28,Male,0.82,33.67,0.7,8,27,8,62.98,C,0,Okay course,Neutral
